assembly_ID	path	"tAI_mean"	"GC_mean"	"L_aa_mean"	"pearson"	"correlation_tAI_NC_GC3"
GCA_015529515	"/home/norbert_s/tAI/all_chunks/chunk2/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015529515.txt"	0.297832414013024	0.516891645310097	538.620297283444	-0.470412515615076	0.365859065877511
GCA_016097755	"/home/norbert_s/tAI/all_chunks/chunk2/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097755.txt"	0.439516764100216	0.503522459847118	425.261272867818	0.0627749634664142	-0.100773997032635
GCA_016256075	"/home/norbert_s/tAI/all_chunks/chunk2/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016256075.txt"	0.391696261735796	0.292864017385905	251.45172306737	-0.209153262416973	0.0859401997423962
GCA_000149335	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000149335.txt"	0.478329560168065	0.514579112008073	426.484863773966	-0.332651495440852	0.294675501441242
GCA_000182965	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000182965.txt"	0.396390770527187	0.355350912106136	482.403482587065	-0.406511404501343	0.560089650346086
GCA_000192795	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000192795.txt"	0.418897776533366	0.422454020915976	343.991705733862	-0.0860866787536667	0.269964512833323
GCA_000400465	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000400465.txt"	0.355622119298802	0.481145529290853	471.005549845838	-0.555831245292434	0.565320290087339
GCA_000938895	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000938895.txt"	0.408267608263518	0.437929146778043	420.952640214797	-0.407405002473639	0.45559306456642
GCA_001477545	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001477545.txt"	0.681894757480765	0.324211190345584	439.418266593527	0.0287254343312674	0.180481038059999
GCA_001953115	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001953115.txt"	0.475940688055438	0.407595122543072	391.116961902451	-0.29189628141241	0.358666733234027
GCA_002104945	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002104945.txt"	0.0671809975654851	0.294303880488249	479.985061031153	-0.0118351396197519	-0.217128974653277
GCA_003086725	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003086725.txt"	0.371824158603334	0.376899155083129	466.892613791224	-0.102740947459854	0.216542670870959
GCA_003550305	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003550305.txt"	0.12101627470329	0.329200869647415	304.961527554589	-0.26456390796546	0.0139532505994406
GCA_003615045	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003615045.txt"	0.373352731084822	0.676921530479896	551.911964980545	-0.210187104408171	0.267302091346385
GCA_003990785	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003990785.txt"	0.435011391237074	0.528081500104756	401.055520636916	-0.078870765652385	0.0675112737127782
GCA_015502575	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502575.txt"	0.31840532043412	0.490142746714764	486.13398608606	-0.0724170057272878	0.0559078008569849
GCA_015679585	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015679585.txt"	0.387773534962764	0.449445130721719	477.142990100685	-0.0723623168658666	0.13003586947952
GCA_015679605	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015679605.txt"	0.326551972462879	0.515338034972466	498.347502656748	-0.364400330846738	0.280728114798066
GCA_015680635	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015680635.txt"	0.373290679711096	0.520882933065474	444.803123002466	0.0357371930522802	-0.0552487965389065
GCA_016097715	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097715.txt"	0.385638283950623	0.501513378366523	424.613387139223	-0.0799252266890216	0.0922036094053783
GCA_016098085	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098085.txt"	0.322140612991948	0.551454878826531	502.698820153061	-0.295337287521464	0.136677188671748
GCA_019456465	"/home/norbert_s/tAI/all_chunks/chunk3/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_019456465.txt"	0.227672972306015	0.518138801603641	498.831834434933	-0.0961290233793959	0.0990372106530943
GCA_000146465	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000146465.txt"	0.493699952775657	0.420183599793708	340.702939659618	-0.10934538983273	0.309363960279261
GCA_000146945	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000146945.txt"	0.39853444644699	0.45859975156994	357.185563453178	-0.208434449832957	0.294367688674885
GCA_000149205	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000149205.txt"	0.425806450350323	0.538321723669072	526.060663110553	-0.625139852629889	0.598318267464384
GCA_000225545	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000225545.txt"	0.322527126982734	0.490247234079624	494.387751546302	-0.404266963215605	0.425655107871798
GCA_000385875	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000385875.txt"	0.459100347751346	0.279681767648694	266.080878265703	-0.257509939752393	0.251057935329674
GCA_000447185	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000447185.txt"	0.385725685304971	0.251035455861071	271.385672937771	-0.17800801698506	0.0742500385548048
GCA_000988165	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000988165.txt"	0.408322216287075	0.280099719538797	259.300093487068	-0.174504898340393	0.111304154790738
GCA_002104905	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002104905.txt"	0.303128391144538	0.501624309392265	363.36923458936	-0.421372021969253	0.376049125490981
GCA_002105135	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002105135.txt"	0.389229255777245	0.527179300422624	394.46003057279	-0.398284233988888	0.287162438842884
GCA_002105155	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002105155.txt"	0.415885847495748	0.47434554220944	450.622229741161	-0.332981120624902	0.369042081282032
GCA_003086735	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003086735.txt"	0.51237458822399	0.368737689829728	436.611750268446	-0.201702436341225	0.175400851612855
GCA_003614735	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003614735.txt"	0.291471565729835	0.580387689614936	388.792736289382	-0.448893672693689	0.280778797506778
GCA_003614755	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003614755.txt"	0.435642638635246	0.609528854013405	339.433709334641	-0.0815280511551678	0.0919882911954764
GCA_006535955	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_006535955.txt"	0.349086806580431	0.493534927157266	456.247665296974	-0.176258429052076	0.198166076250303
GCA_014805705	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_014805705.txt"	0.380049378685762	0.315930419656447	280.048053924766	0.0885974891723137	0.0208413274755212
GCA_015502465	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502465.txt"	0.261688068749767	0.54580200185045	511.120699806544	-0.455407006399657	0.334626808065018
GCA_015679515	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015679515.txt"	0.395677049589744	0.518636700725115	495.566166776533	-0.412829548120548	0.323391822520452
GCA_015852425	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015852425.txt"	0.252315169897126	0.524423710572067	522.961089494163	-0.480814886639766	0.371127144345268
GCA_016098045	"/home/norbert_s/tAI/all_chunks/chunk4/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016098045.txt"	0.405114749699641	0.521433497112318	506.545297819154	-0.398069001232379	0.26342514019709
GCA_000146045	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000146045.txt"	0.39157587011575	0.407759154460719	476.126331557923	-0.572817884951384	0.627101623606816
GCA_000149305	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000149305.txt"	0.366177009346043	0.407188956984936	332.661492639899	-0.356076340516926	0.465572160116009
GCA_000149845	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000149845.txt"	0.116923029952035	0.46410291102911	461.407749077491	0.471127410261203	-0.471767690554625
GCA_000151645	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000151645.txt"	0.13954742061531	0.524540554962647	423.528815368196	-0.130187960491961	0.134046844914916
GCA_000181695	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000181695.txt"	0.342675272103396	0.528045963602427	481.692020531965	-0.688639558483709	0.627287756180789
GCA_000204055	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000204055.txt"	0.398062749850714	0.44387264957265	358.246031746032	-0.0511086125587555	0.143172013879496
GCA_000442015	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000442015.txt"	0.411785407873115	0.374113543307087	370.917322834646	-0.210123530776514	0.208578965395038
GCA_000711695	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000711695.txt"	0.372533038766811	0.581629994124559	511.322267920094	-0.423683494940806	0.28454046610848
GCA_002157105	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002157105.txt"	0.123267496190427	0.306114426498768	359.195113605256	-0.0223610765314027	-0.171802701639298
GCA_003325435	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003325435.txt"	0.376468253648356	0.413103812759532	374.639423681893	0.052920861082309	-0.243197962230637
GCA_003614675	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003614675.txt"	0.388389287942414	0.561768418201517	368.996614301192	-0.28751352143925	0.194458196738699
GCA_003614705	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003614705.txt"	0.315395585909684	0.586513848935646	351.819347415139	-0.394487446383106	0.243980148861519
GCA_004325065	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_004325065.txt"	0.37498972032828	0.288298196650923	347.899313009875	0.19272000930368	-0.086445156896088
GCA_012184315	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_012184315.txt"	0.353850839218708	0.503499903325599	456.607211910286	-0.312237328411862	0.274564300603497
GCA_015499975	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015499975.txt"	0.267761593833593	0.529007192966877	484.535565225113	-0.413132472569339	0.286228680617536
GCA_015502485	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015502485.txt"	0.356042262938618	0.551099519515566	482.790100704272	-0.262562644673403	0.164446490353891
GCA_015679545	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015679545.txt"	0.230517600937157	0.495684186225471	473.841631396691	-0.0294029234158009	-0.00474061577627135
GCA_015852385	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015852385.txt"	0.257018397425759	0.546729271840507	477.084196115342	-0.296650539851084	0.200163738651142
GCA_016758935	"/home/norbert_s/tAI/all_chunks/chunk5/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016758935.txt"	0.397623916957976	0.385371769793061	430.293730052507	-0.368618071924215	0.652573654704192
GCA_000167675	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000167675.txt"	0.396784338029717	0.590173317254988	484.389059416795	-0.473915133916696	0.407845726710784
GCA_000218685	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000218685.txt"	0.0304910659657473	0.497063428217822	328.716661509901	0.0568348847777906	-0.0504499537117209
GCA_000231115	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000231115.txt"	0.508345774097734	0.385316659222867	319.217954443948	0.00832171602927389	0.286435775053351
GCA_000250985	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000250985.txt"	0.462574206215054	0.366975573092822	366.883502442691	-0.111263048148242	0.357570151917155
GCA_002081675	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002081675.txt"	0.512023984492499	0.278498028391167	306.192034700315	0.0728603358600409	0.164525454682331
GCA_002087885	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002087885.txt"	0.340728934653857	0.257473058342624	232.712746191007	-0.113465655892853	0.126984257430571
GCA_002102555	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002102555.txt"	0.164871170815122	0.584147065736896	382.971950168456	-0.0900070574478012	0.051585098701362
GCA_002104935	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002104935.txt"	0.422495843494872	0.505142203070294	389.053685250022	-0.359510143370372	0.329294090849404
GCA_002104995	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002104995.txt"	0.287701919524125	0.580454652406417	377.236684491979	-0.432023495816035	0.278499557726854
GCA_003550325	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003550325.txt"	0.0596101018691332	0.343480046084424	283.123243831408	-0.0470527155989067	0.0452812259788739
GCA_003990745	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_003990745.txt"	0.33907797583607	0.540381316098707	340.139835487662	-0.0457183710374454	0.00475117288775249
GCA_012184305	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_012184305.txt"	0.429235298353429	0.551651281527622	450.264372510977	0.18280789038135	-0.137353107862709
GCA_015529795	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015529795.txt"	0.399730732638806	0.464875207373272	517.25069124424	-0.31244564585288	0.355168258949518
GCA_015849295	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015849295.txt"	0.442760802997845	0.506177596899225	372.936589147287	0.146716140235067	-0.153412700159187
GCA_015849325	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_015849325.txt"	0.353216442593026	0.547213537626067	520.02191621412	-0.525375058957479	0.391212764824703
GCA_016097735	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097735.txt"	0.436998895813408	0.48140137524558	421.836444007859	-0.0937586666341692	0.10999466599803
GCA_016097895	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097895.txt"	0.350705095439851	0.533218334846109	479.148032015843	-0.359983305264034	0.251801864385116
GCA_016097935	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016097935.txt"	0.314808600231795	0.545034380101796	537.720157495438	-0.410836921997407	0.303312932465846
GCA_016758895	"/home/norbert_s/tAI/all_chunks/chunk6/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_016758895.txt"	0.459106527017743	0.469616558441558	452.393614718615	-0.519261589733674	0.533489635689027
GCA_000149245	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000149245.txt"	0.270851305374372	0.515326731408127	509.617301303348	-0.515469038172275	0.525015821775099
GCA_000151295	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000151295.txt"	0.279950336564243	0.64987247390343	478.941122023963	-0.162705038037999	-0.108491086013336
GCA_000203795	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000203795.txt"	0.384456599749301	0.432412988505747	433.508965517241	-0.0969319194026826	0.223434467175473
GCA_000328475	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_000328475.txt"	0.429985590606247	0.559677871148459	589.010319917441	-0.724975085955317	0.615899896185001
GCA_001566745	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_001566745.txt"	0.425345657549172	0.369127695800227	326.71102913356	-0.180191192813305	0.441893155243973
GCA_002087915	"/home/norbert_s/tAI/all_chunks/chunk7/counted_genes_coding_tRNA_folder/counted_genes_coding_tRNA_GCA_002087915.txt"	0.247115602277736	0.415153065929	279.194559704933	-0.101408308991959	0.348185789583677
